id,city_name,latitude,longitude,country_code
41238,El Ejido,36.77629,-2.81456,Europe/Madrid
41239,Elda,38.47783,-0.79157,Europe/Madrid
41240,Elche,38.26218,-0.70107,Europe/Madrid
41241,El Arahal,37.26273,-5.5453,Europe/Madrid
41242,Ecija,37.5422,-5.0826,Europe/Madrid
41243,Dos Hermanas,37.28287,-5.92088,Europe/Madrid
41244,Don Benito,38.95627,-5.86162,Europe/Madrid
41245,Denia,38.84078,0.10574,Europe/Madrid
41246,Daimiel,39.07004,-3.61498,Europe/Madrid
41247,Cullera,39.16667,-0.25,Europe/Madrid
41248,Quart de Poblet,39.48139,-0.43937,Europe/Madrid
41249,Crevillente,38.24994,-0.80975,Europe/Madrid
41250,Coria del Rio,37.28766,-6.0541,Europe/Madrid
41251,Conil de la Frontera,36.27719,-6.0885,Europe/Madrid
41252,Ciudad Real,38.98626,-3.92907,Europe/Madrid
41253,Cieza,38.23998,-1.41987,Europe/Madrid
41254,Xirivella,39.46588,-0.42589,Europe/Madrid
41255,Chipiona,36.73663,-6.43703,Europe/Madrid
41256,Chiclana de la Frontera,36.41976,-6.14367,Europe/Madrid
41257,Cehegin,38.09242,-1.7985,Europe/Madrid
41258,Catarroja,39.4,-0.4,Europe/Madrid
41259,Castilleja de la Cuesta,37.38594,-6.05258,Europe/Madrid
41260,Castello de la Plana,39.98567,-0.04935,Europe/Madrid
41261,Cartaya,37.28114,-7.15071,Europe/Madrid
41262,Cartama,36.71068,-4.63297,Europe/Madrid
41263,Carrizal,27.91161,-15.40558,Atlantic/Canary
41264,Carmona,37.47125,-5.64608,Europe/Madrid
41265,Carlet,39.2266,-0.52142,Europe/Madrid
41266,Carcaixent,39.1218,-0.44812,Europe/Madrid
41267,Caravaca,38.10558,-1.86343,Europe/Madrid
41268,Campo de Criptana,39.40463,-3.12492,Europe/Madrid
41269,Campina,38.21896,-2.98069,Europe/Madrid
41270,El Campello,38.42885,-0.39774,Europe/Madrid
41271,Calvia,39.5657,2.50621,Europe/Madrid
41272,Calp,38.6447,0.0445,Europe/Madrid
41273,Callosa de Segura,38.12497,-0.87822,Europe/Madrid
41274,Caceres,39.47649,-6.37224,Europe/Madrid
41275,Cabra,37.47249,-4.44206,Europe/Madrid
41276,Burjassot,39.50984,-0.41327,Europe/Madrid
41277,Bormujos,37.37358,-6.07233,Europe/Madrid
41278,Betera,39.59111,-0.46151,Europe/Madrid
41279,Berja,36.84693,-2.94966,Europe/Madrid
41280,Benetusser,39.42265,-0.39686,Europe/Madrid
41281,Benalmadena,36.5961,-4.57267,Europe/Madrid
41282,Baza,37.49073,-2.77259,Europe/Madrid
41283,Barbate,36.19237,-5.92186,Europe/Madrid
41284,Bailen,38.09639,-3.77786,Europe/Madrid
41285,Baeza,37.99384,-3.47103,Europe/Madrid
41286,Baena,37.6167,-4.32245,Europe/Madrid
41287,Ayamonte,37.21329,-7.40807,Europe/Madrid
41288,Atarfe,37.22479,-3.68686,Europe/Madrid
41289,Atamaria,37.59989,-0.80682,Europe/Madrid
41290,Aspe,38.34511,-0.76721,Europe/Madrid
41291,Arucas,28.11983,-15.52325,Atlantic/Canary
41292,Arroyo de la Miel,36.60326,-4.54242,Europe/Madrid
41293,Armilla,37.14386,-3.62534,Europe/Madrid
41294,Archena,38.11631,-1.30043,Europe/Madrid
41295,Andujar,38.03922,-4.05077,Europe/Madrid
41296,Altea,38.59885,-0.05139,Europe/Madrid
41297,Almunecar,36.73393,-3.69072,Europe/Madrid
41298,Almoradi,38.10879,-0.79197,Europe/Madrid
41299,Almeria,36.83814,-2.45974,Europe/Madrid
41300,Almendralejo,38.68316,-6.40747,Europe/Madrid
41301,Almassora,39.94729,-0.06313,Europe/Madrid
41302,Almansa,38.86917,-1.09713,Europe/Madrid
41303,Aljaraque,37.26989,-7.02313,Europe/Madrid
41304,Alhaurin el Grande,36.643,-4.68728,Europe/Madrid
41305,Alhaurin de la Torre,36.66401,-4.56139,Europe/Madrid
41306,Alhama de Murcia,37.85103,-1.42507,Europe/Madrid
41307,Algemesi,39.19042,-0.43572,Europe/Madrid
41308,Alfafar,39.41667,-0.38333,Europe/Madrid
41309,Aldaia,39.46569,-0.46005,Europe/Madrid
41310,Alcudia,39.85316,3.12138,Europe/Madrid
41311,Alcoy,38.70545,-0.47432,Europe/Madrid
41312,Alzira,39.15,-0.43333,Europe/Madrid
41313,Alcazar de San Juan,39.39011,-3.20827,Europe/Madrid
41314,Alcantarilla,37.96939,-1.21714,Europe/Madrid
41315,Alcala la Real,37.4614,-3.92301,Europe/Madrid
41316,Alcala de Guadaira,37.33791,-5.83951,Europe/Madrid
41317,Alboraya,39.5,-0.35,Europe/Madrid
41318,Albolote,37.23088,-3.6551,Europe/Madrid
41319,Albal,39.4,-0.41667,Europe/Madrid
41320,Alaquas,39.45568,-0.461,Europe/Madrid
41321,Aguimes,27.90539,-15.44609,Atlantic/Canary
41322,Aguilas,37.4063,-1.58289,Europe/Madrid
41323,Adra,36.74831,-3.02076,Europe/Madrid
41324,Adeje,28.12271,-16.726,Atlantic/Canary
41325,Grao de Murviedro,39.64167,-0.23889,Europe/Madrid
41326,Zarautz,43.28444,-2.16992,Europe/Madrid
41327,Viveiro,43.66228,-7.59344,Europe/Madrid
41328,Gasteiz / Vitoria,42.84998,-2.67268,Europe/Madrid
41329,Vinaros,40.47033,0.47559,Europe/Madrid
41330,Villaviciosa de Odon,40.3581,-3.9043,Europe/Madrid
41331,Villaverde,40.35,-3.7,Europe/Madrid
41332,Villaquilambre,42.64685,-5.55835,Europe/Madrid
41333,Vilanova i la Geltru,41.22392,1.72511,Europe/Madrid
41334,Villanueva del Pardillo,40.49014,-3.96383,Europe/Madrid
41335,Villanueva de la Canada,40.44689,-4.00428,Europe/Madrid
41336,Vilalba,43.29806,-7.6813,Europe/Madrid
41337,Vilagarcia de Arousa,42.59631,-8.76426,Europe/Madrid
41338,Vilafranca del Penedes,41.34618,1.69713,Europe/Madrid
41339,Vila-seca,41.11118,1.14764,Europe/Madrid
41340,Vilaseca,42.06174,2.25528,Europe/Madrid
41341,Viladecans,41.31405,2.01427,Europe/Madrid
41342,Vic,41.93012,2.25486,Europe/Madrid
41343,Vicalvaro,40.4,-3.6,Europe/Madrid
41344,El Vendrell,41.21667,1.53333,Europe/Madrid
41345,Valls,41.28612,1.24993,Europe/Madrid
41346,Valdemoro,40.19081,-3.67887,Europe/Madrid
41347,Rivas-Vaciamadrid,40.32605,-3.51089,Europe/Madrid
41348,Utebo,41.70826,-0.99916,Europe/Madrid
41349,Tui,42.04713,-8.64435,Europe/Madrid
41350,Tortosa,40.81249,0.5216,Europe/Madrid
41351,Torrelodones,40.57654,-3.92658,Europe/Madrid
41352,Torrejon de Ardoz,40.45535,-3.46973,Europe/Madrid
41353,Torredembarra,41.14505,1.39861,Europe/Madrid
41354,Tordera,41.69914,2.71888,Europe/Madrid
41355,Tolosa,43.13484,-2.07801,Europe/Madrid
41356,Tetuan de las Victorias,40.45975,-3.6975,Europe/Madrid
41357,Teruel,40.3456,-1.10646,Europe/Madrid
41358,Teo,42.75,-8.5,Europe/Madrid
41359,Tarrega,41.64704,1.13957,Europe/Madrid
41360,Terrassa,41.56667,2.01667,Europe/Madrid
41361,Tarancon,40.00851,-3.00731,Europe/Madrid
41362,Soria,41.76401,-2.46883,Europe/Madrid
41363,Sitges,41.23506,1.81193,Europe/Madrid
41364,Sestao,43.30975,-3.00716,Europe/Madrid
41365,Sesena,40.10473,-3.69793,Europe/Madrid
41366,Cerdanyola del Valles,41.49109,2.14079,Europe/Madrid
41367,Sant Vicenc dels Horts,41.39317,2.00689,Europe/Madrid
41368,Barakaldo,43.29639,-2.98813,Europe/Madrid
41369,Santurtzi,43.32842,-3.03248,Europe/Madrid
41370,Sants,41.37426,2.13826,Europe/Madrid
41371,Sant Just Desvern,41.38389,2.06758,Europe/Madrid
41372,Santa Perpetua de Mogoda,41.53333,2.18333,Europe/Madrid
41373,Barbera del Valles,41.5159,2.12457,Europe/Madrid
41374,Santa Uxia de Ribeira,42.55352,-8.99094,Europe/Madrid
41375,Santa Coloma de Gramenet,41.45152,2.2081,Europe/Madrid
41376,San Sebastian de los Reyes,40.55555,-3.62733,Europe/Madrid
41377,Sant Quirze del Valles,41.53333,2.08333,Europe/Madrid
41378,Sant Pere de Ribes,41.26045,1.77391,Europe/Madrid
41379,San Martin de la Vega,40.20735,-3.57063,Europe/Madrid
41380,San Lorenzo de El Escorial,40.59144,-4.14738,Europe/Madrid
41381,Vilassar de Mar,41.50507,2.39227,Europe/Madrid
41382,Sant Joan Despi,41.36718,2.0574,Europe/Madrid
41383,Sanxenxo,42.39996,-8.80698,Europe/Madrid
41384,San Fernando de Henares,40.42386,-3.53261,Europe/Madrid
41385,Sant Feliu de Llobregat,41.38333,2.05,Europe/Madrid
41386,Sant Feliu de Guixols,41.78333,3.03333,Europe/Madrid
41387,Sant Cugat del Valles,41.47063,2.08611,Europe/Madrid
41388,Sant Celoni,41.68921,2.48965,Europe/Madrid
41389,Sant Carles de la Rapita,40.61667,0.6,Europe/Madrid
41390,Sant Boi de Llobregat,41.34357,2.03659,Europe/Madrid
41391,Sant Andreu,41.43541,2.18982,Europe/Madrid
41392,San Andres del Rabanedo,42.61174,-5.61671,Europe/Madrid
41393,Sant Andreu de la Barca,41.44659,1.97187,Europe/Madrid
41394,Sant Adria de Besos,41.43073,2.21855,Europe/Madrid
41395,Sama,43.29568,-5.68416,Europe/Madrid
41396,Salt,41.97489,2.79281,Europe/Madrid
41397,Salou,41.07663,1.14163,Europe/Madrid
41398,Rubi,41.49226,2.03305,Europe/Madrid
41399,Roses,42.26199,3.17689,Europe/Madrid
41400,Ripollet,41.49686,2.15739,Europe/Madrid
41401,Ribeira,42.73809,-8.44106,Europe/Madrid
41402,Reus,41.15612,1.10687,Europe/Madrid
41403,Errenteria,43.31195,-1.90234,Europe/Madrid
41404,Redondela,42.28337,-8.6096,Europe/Madrid
41405,Puente de Vallecas,40.39354,-3.662,Europe/Madrid
41406,Ponteareas,42.17476,-8.50398,Europe/Madrid
41407,Premia de Mar,41.49206,2.36524,Europe/Madrid
41408,Pozuelo de Alarcon,40.43293,-3.81338,Europe/Madrid
41409,Poio,42.44775,-8.68594,Europe/Madrid
41410,Porrino,42.16156,-8.6198,Europe/Madrid
41411,Ponferrada,42.54664,-6.59619,Europe/Madrid
41412,Pineda de Mar,41.62763,2.6889,Europe/Madrid
41413,Parla,40.23604,-3.76752,Europe/Madrid
41414,Parets del Valles,41.57481,2.23306,Europe/Madrid
41415,Palencia,42.00955,-4.52406,Europe/Madrid
41416,Palamos,41.84843,3.12912,Europe/Madrid
41417,Oria,43.25541,-2.01873,Europe/Madrid
41418,Olot,42.18096,2.49012,Europe/Madrid
41419,Olesa de Montserrat,41.54372,1.89407,Europe/Madrid
41420,Nigran,42.14153,-8.80656,Europe/Madrid
41421,Navalcarnero,40.28908,-4.01197,Europe/Madrid
41422,Naron,43.50175,-8.19082,Europe/Madrid
41423,Mungia,43.35461,-2.84524,Europe/Madrid
41424,Mostoles,40.32234,-3.86496,Europe/Madrid
41425,Moratalaz,40.40742,-3.64935,Europe/Madrid
41426,Monzon,41.91084,0.19406,Europe/Madrid
41427,Montornes del Valles,41.54206,2.26748,Europe/Madrid
41428,Monforte de Lemos,42.52165,-7.51422,Europe/Madrid
41429,Arrasate / Mondragon,43.06441,-2.48977,Europe/Madrid
41430,Montcada i Reixac,41.48333,2.18333,Europe/Madrid
41431,Mollet del Valles,41.54026,2.21306,Europe/Madrid
41432,Molins de Rei,41.41667,2.01667,Europe/Madrid
41433,Moana,42.27807,-8.73921,Europe/Madrid
41434,Miranda de Ebro,42.6865,-2.94695,Europe/Madrid
41435,Mieres,43.25,-5.76667,Europe/Madrid
41436,Mejorada del Campo,40.39283,-3.48194,Europe/Madrid
41437,Medina del Campo,41.31239,-4.91413,Europe/Madrid
41438,Mataro,41.54211,2.4445,Europe/Madrid
41439,El Masnou,41.47978,2.3188,Europe/Madrid
41440,Martorell,41.47402,1.93062,Europe/Madrid
41441,Marin,42.39145,-8.70136,Europe/Madrid
41442,Manresa,41.72815,1.82399,Europe/Madrid
41443,Manlleu,42.00228,2.28476,Europe/Madrid
41444,Malgrat de Mar,41.64662,2.74135,Europe/Madrid
41445,Majadahonda,40.47353,-3.87182,Europe/Madrid
41446,Logrono,42.46667,-2.45,Europe/Madrid
41447,Lloret de Mar,41.69993,2.84565,Europe/Madrid
41448,Llodio,43.14322,-2.96204,Europe/Madrid
41449,Lleida,41.61674,0.62218,Europe/Madrid
41450,Leioa,43.32686,-2.98884,Europe/Madrid
41451,Leganes,40.32718,-3.7635,Europe/Madrid
41452,Las Rozas de Madrid,40.49292,-3.87371,Europe/Madrid
41453,Lasarte,43.26774,-2.02169,Europe/Madrid
41454,La Sagrera,41.42271,2.18589,Europe/Madrid
41455,"Sant Pere, Santa Caterina i La Ribera",41.3845,2.18152,Europe/Madrid
41456,La Pineda,41.07625,1.18515,Europe/Madrid
41457,Lalin,42.66085,-8.11285,Europe/Madrid
41458,A Estrada,42.68911,-8.48842,Europe/Madrid
41459,A Coruna,43.37135,-8.396,Europe/Madrid
41460,Irun,43.33904,-1.78938,Europe/Madrid
41461,Illescas,40.12213,-3.84704,Europe/Madrid
41462,Igualada,41.58098,1.6172,Europe/Madrid
41463,Humanes de Madrid,40.25038,-3.83062,Europe/Madrid
41464,Huesca,42.13615,-0.4087,Europe/Madrid
41465,L'Hospitalet de Llobregat,41.35967,2.10028,Europe/Madrid
41466,Hortaleza,40.47444,-3.6411,Europe/Madrid
41467,Hernani,43.26615,-1.97615,Europe/Madrid
41468,Gernika-Lumo,43.31667,-2.68333,Europe/Madrid
41469,Getxo,43.35689,-3.01146,Europe/Madrid
41470,Gracia,41.40237,2.15641,Europe/Madrid
41471,Gijon,43.53573,-5.66152,Europe/Madrid
41472,Getafe,40.30571,-3.73295,Europe/Madrid
41473,Gava,41.30605,2.00123,Europe/Madrid
41474,Gamonal,42.35664,-3.67321,Europe/Madrid
41475,Galdakao,43.23073,-2.8429,Europe/Madrid
41476,Galapagar,40.5783,-4.00426,Europe/Madrid
41477,Fuenterrabia,43.36859,-1.79622,Europe/Madrid
41478,Fuenlabrada,40.28419,-3.79415,Europe/Madrid
41479,Figueres,42.26645,2.96163,Europe/Madrid
41480,Esplugues de Llobregat,41.37732,2.08809,Europe/Madrid
41481,Esparreguera,41.53809,1.87025,Europe/Madrid
41482,Ermua,43.18725,-2.50261,Europe/Madrid
41483,Erandio,43.30438,-2.97352,Europe/Madrid
41484,El Prat de Llobregat,41.32784,2.09472,Europe/Madrid
41485,El Astillero,43.40094,-3.82051,Europe/Madrid
41486,el Raval,41.38042,2.1686,Europe/Madrid
41487,Eibar,43.18493,-2.47158,Europe/Madrid
41488,Culleredo,43.28788,-8.38858,Europe/Madrid
41489,Coslada,40.42378,-3.56129,Europe/Madrid
41490,Cornella de Llobregat,41.35,2.08333,Europe/Madrid
41491,Colmenar Viejo,40.65909,-3.76762,Europe/Madrid
41492,Collado-Villalba,40.63506,-4.00486,Europe/Madrid
41493,el Clot,41.40986,2.19053,Europe/Madrid
41494,Ciudad Lineal,40.44505,-3.65132,Europe/Madrid
41495,Ciutadella,40.00112,3.84144,Europe/Madrid
41496,Ciempozuelos,40.15913,-3.62103,Europe/Madrid
41497,Chamartin,40.46206,-3.6766,Europe/Madrid
41498,Castelldefels,41.27794,1.97033,Europe/Madrid
41499,Castellar del Valles,41.61667,2.08333,Europe/Madrid
41500,Cardedeu,41.63976,2.35739,Europe/Madrid
41501,Carballo,43.213,-8.69104,Europe/Madrid
41502,Canovelles,41.61667,2.28333,Europe/Madrid
41503,Cangas do Morrazo,42.26413,-8.78463,Europe/Madrid
41504,Cambrils,41.06997,1.05949,Europe/Madrid
41505,Cambre,43.29438,-8.34736,Europe/Madrid
41506,Calella,41.61381,2.65423,Europe/Madrid
41507,Caldes de Montbui,41.63333,2.16667,Europe/Madrid
41508,Calatayud,41.35353,-1.64318,Europe/Madrid
41509,Calahorra,42.30506,-1.96521,Europe/Madrid
41510,Calafell,41.19997,1.5683,Europe/Madrid
41511,Burlata,42.82562,-1.61671,Europe/Madrid
41512,Boiro,42.64725,-8.88459,Europe/Madrid
41513,Boadilla del Monte,40.405,-3.87835,Europe/Madrid
41514,Blanes,41.67419,2.79036,Europe/Madrid
41515,Bermeo,43.42088,-2.72152,Europe/Madrid
41516,Berga,42.10429,1.84628,Europe/Madrid
41517,Benicassim,40.05,0.06667,Europe/Madrid
41518,Benicarlo,40.4165,0.42709,Europe/Madrid
41519,Bejar,40.38641,-5.76341,Europe/Madrid
41520,la Barceloneta,41.3799,2.18971,Europe/Madrid
41521,Barbastro,42.03565,0.12686,Europe/Madrid
41522,Baranain,42.80567,-1.67731,Europe/Madrid
41523,Barajas de Madrid,40.47366,-3.57777,Europe/Madrid
41524,Banyoles,42.11667,2.76667,Europe/Madrid
41525,Balaguer,41.79117,0.81094,Europe/Madrid
41526,Azuqueca de Henares,40.56566,-3.26753,Europe/Madrid
41527,Aviles,43.55473,-5.92483,Europe/Madrid
41528,Avila,40.65724,-4.69951,Europe/Madrid
41529,Arteixo,43.30482,-8.50749,Europe/Madrid
41530,Arganda,40.30076,-3.43722,Europe/Madrid
41531,Arenys de Mar,41.5819,2.54936,Europe/Madrid
41532,Aranjuez,40.03108,-3.60246,Europe/Madrid
41533,Aranda de Duero,41.67041,-3.6892,Europe/Madrid
41534,Amposta,40.70995,0.57856,Europe/Madrid
41535,Amorebieta,43.21667,-2.73333,Europe/Madrid
41536,Algorta,43.34927,-3.0094,Europe/Madrid
41537,Algete,40.59711,-3.49743,Europe/Madrid
41538,Alcorcon,40.34582,-3.82487,Europe/Madrid
41539,Alcobendas,40.54746,-3.64197,Europe/Madrid
41540,Alcaniz,41.05,-0.13333,Europe/Madrid
41541,Alcala de Henares,40.48205,-3.35996,Europe/Madrid
41542,Nou Barris,41.44163,2.17727,Europe/Madrid
41543,Pinar de Chamartin,40.47903,-3.66836,Europe/Madrid
41544,Playa del Ingles,27.7567,-15.5787,Atlantic/Canary
41545,Puerto del Carmen,28.92313,-13.66579,Atlantic/Canary
41546,Ceuta,35.88919,-5.32042,Africa/Ceuta
41547,Moncloa-Aravaca,40.43547,-3.7317,Europe/Madrid
41548,Eixample,41.38896,2.16179,Europe/Madrid
41549,Les Corts,41.38712,2.13007,Europe/Madrid
41550,Sarria-Sant Gervasi,41.40104,2.1394,Europe/Madrid
41551,Horta-Guinardo,41.41849,2.1677,Europe/Madrid
41552,Sants-Montjuic,41.37263,2.1546,Europe/Madrid
41553,Sant Marti,41.41814,2.19933,Europe/Madrid
41554,Ciutat Vella,41.38022,2.17319,Europe/Madrid
41555,Arganzuela,40.40021,-3.69618,Europe/Madrid
41556,San Blas-Canillejas,40.43893,-3.61537,Europe/Madrid
41557,Usera,40.38866,-3.70035,Europe/Madrid
41558,Chamberi,40.43404,-3.70379,Europe/Madrid
41559,Carabanchel,40.39094,-3.7242,Europe/Madrid
41560,City Center,40.41831,-3.70275,Europe/Madrid
41561,Barri Gotic,41.38364,2.17628,Europe/Madrid
41562,Poble Sec,41.37452,2.16326,Europe/Madrid
41563,Hostafrancs,41.37694,2.14306,Europe/Madrid
41564,La Bordeta,41.37397,2.14377,Europe/Madrid
41565,La Bonanova,41.40585,2.13243,Europe/Madrid
41566,Las Tres Torres,41.39989,2.12931,Europe/Madrid
41567,el Poblenou,41.40392,2.20413,Europe/Madrid
41568,El Carmel,41.41758,2.15914,Europe/Madrid
41569,l'Alfas del Pi,38.58055,-0.10321,Europe/Madrid
41570,Las Gabias,37.13548,-3.67029,Europe/Madrid
41571,Almozara,41.66124,-0.90169,Europe/Madrid
41572,Montecanal,41.62965,-0.93873,Europe/Madrid
41573,Oliver-Valdefierro,41.64454,-0.93349,Europe/Madrid
41574,Santutxu,43.25347,-2.9161,Europe/Madrid
41575,Fort Pienc,41.39458,2.17946,Europe/Madrid
41576,Dreta de l'Eixample,41.39606,2.16688,Europe/Madrid
41577,Vallcarca,41.41209,2.14394,Europe/Madrid
41578,Sagrada Familia,41.40408,2.17332,Europe/Madrid
41579,Sant Marti de Provencals,41.4202,2.19632,Europe/Madrid
41580,Los Realejos,28.38487,-16.58275,Atlantic/Canary
41581,Pasaia,43.3253,-1.92707,Europe/Madrid
41582,Basauri,43.2397,-2.8858,Europe/Madrid
41583,Llefia,41.43806,2.2195,Europe/Madrid
41584,Corvera de Asturias,43.53554,-5.88893,Europe/Madrid
41585,Tres Cantos,40.60092,-3.70806,Europe/Madrid
41586,Iturrama,42.80847,-1.65825,Europe/Madrid
41587,Ermitagana,42.81084,-1.66409,Europe/Madrid
41588,Primer Ensanche,42.81483,-1.64898,Europe/Madrid
41589,Segundo Ensanche,42.8139,-1.64295,Europe/Madrid
41590,Fuencarral-El Pardo,40.4984,-3.7314,Europe/Madrid
41591,Villa de Vallecas,40.36695,-3.60146,Europe/Madrid
41592,Natahoyo,43.54035,-5.68233,Europe/Madrid
41593,Sarria,41.40269,2.1162,Europe/Madrid
41594,l'Antiga Esquerra de l'Eixample,41.38939,2.15517,Europe/Madrid
41595,el Baix Guinardo,41.41175,2.16784,Europe/Madrid
41596,la Prosperitat,41.44269,2.182,Europe/Madrid
41597,el Putxet i el Farro,41.40693,2.14392,Europe/Madrid
41598,Provenals del Poblenou,41.41109,2.2026,Europe/Madrid
41599,Sant Antoni,41.37857,2.15937,Europe/Madrid
41600,la Vila de Gracia,41.40315,2.15687,Europe/Madrid
41601,la Nova Esquerra de l'Eixample,41.38309,2.149,Europe/Madrid
41602,Porta,41.4349,2.17883,Europe/Madrid
41603,Sants - Badal,41.37471,2.12775,Europe/Madrid
41604,la Maternitat i Sant Ramon,41.38125,2.11744,Europe/Madrid
41605,Sant Gervasi - Galvany,41.3975,2.14301,Europe/Madrid
41606,el Camp d'en Grassot i Gracia Nova,41.40634,2.16503,Europe/Madrid
41607,la Marina de Port,41.36,2.13986,Europe/Madrid
41608,Vilapicina i la Torre Llobeta,41.42861,2.1741,Europe/Madrid
41609,el Camp de l'Arpa del Clot,41.41204,2.18247,Europe/Madrid
41610,Navas,41.41803,2.18596,Europe/Madrid
41611,la Guineueta,41.43884,2.16893,Europe/Madrid
41612,les Roquetes,41.44809,2.17519,Europe/Madrid
41613,la Verneda i la Pau,41.42399,2.20304,Europe/Madrid
41614,el Turo de la Peira,41.43232,2.16895,Europe/Madrid
41615,el Besos i el Maresme,41.41309,2.21736,Europe/Madrid
41616,el Guinardo,41.41885,2.17364,Europe/Madrid
41617,Barri de Sant Andreu,41.43693,2.19022,Europe/Madrid
41618,Barri de les Corts,41.38697,2.13472,Europe/Madrid
41619,Ziway,7.93333,38.71667,Africa/Addis_Ababa
41620,Yirga `Alem,6.75,38.41667,Africa/Addis_Ababa
41621,Yabelo,4.88333,38.08333,Africa/Addis_Ababa
41622,Werota,11.91667,37.7,Africa/Addis_Ababa
41623,Wenji,8.45,39.28333,Africa/Addis_Ababa
41624,Tepi,7.2,35.45,Africa/Addis_Ababa
41625,Shashemene,7.2,38.6,Africa/Addis_Ababa
41626,Shambu,9.56667,37.1,Africa/Addis_Ababa
41627,Shakiso,5.76494,38.91006,Africa/Addis_Ababa
41628,Sebeta,8.91667,38.61667,Africa/Addis_Ababa
41629,Robit,12.01667,39.63333,Africa/Addis_Ababa
41630,Nejo,9.5,35.5,Africa/Addis_Ababa
41631,Nazret,8.55,39.26667,Africa/Addis_Ababa
41632,Mojo,8.58679,39.12111,Africa/Addis_Ababa
41633,Metu,8.3,35.58333,Africa/Addis_Ababa
41634,Metahara,8.9,39.91667,Africa/Addis_Ababa
41635,Mek'ele,13.49667,39.47528,Africa/Addis_Ababa
41636,Maych'ew,12.7875,39.54222,Africa/Addis_Ababa
41637,Korem,12.50583,39.52278,Africa/Addis_Ababa
41638,K'olito,7.31667,38.08333,Africa/Addis_Ababa
41639,Kibre Mengist,5.88333,38.98333,Africa/Addis_Ababa
41640,Kemise,10.71668,39.86997,Africa/Addis_Ababa
41641,Kombolcha,11.08155,39.74339,Africa/Addis_Ababa
41642,Jinka,5.65,36.65,Africa/Addis_Ababa
41643,Jimma,7.67344,36.83441,Africa/Addis_Ababa
41644,Inda Silase,14.10307,38.28289,Africa/Addis_Ababa
41645,Hosa'ina,7.54978,37.85374,Africa/Addis_Ababa
41646,Hagere Hiywet,8.98333,37.85,Africa/Addis_Ababa
41647,Gondar,12.6,37.46667,Africa/Addis_Ababa
41648,Waliso,8.53417,37.96515,Africa/Addis_Ababa
41649,Ginir,7.13952,40.71083,Africa/Addis_Ababa
41650,Gimbi,9.17031,35.83491,Africa/Addis_Ababa
41651,Genet,9.06667,38.5,Africa/Addis_Ababa
41652,Gelemso,8.81667,40.51667,Africa/Addis_Ababa
41653,Gebre Guracha,9.8,38.4,Africa/Addis_Ababa
41654,Gambela,8.25,34.58333,Africa/Addis_Ababa
41655,Finote Selam,10.7,37.26667,Africa/Addis_Ababa
41656,Fiche,9.8,38.73333,Africa/Addis_Ababa
41657,Felege Neway,6.3,36.88333,Africa/Addis_Ababa
41658,Dubti,11.73292,41.082,Africa/Addis_Ababa
41659,Dodola,6.98333,39.18333,Africa/Addis_Ababa
41660,Dila,6.41667,38.31667,Africa/Addis_Ababa
41661,Dese,11.13333,39.63333,Africa/Addis_Ababa
41662,Dembi Dolo,8.53333,34.8,Africa/Addis_Ababa
41663,Bishoftu,8.75225,38.97846,Africa/Addis_Ababa
41664,Debre Tabor,11.85,38.01667,Africa/Addis_Ababa
41665,Debre Mark'os,10.35,37.73333,Africa/Addis_Ababa
41666,Debark',13.15611,37.89806,Africa/Addis_Ababa
41667,Butajira,8.11667,38.36667,Africa/Addis_Ababa
41668,Bure,10.7,37.06667,Africa/Addis_Ababa
41669,Bonga,7.28333,36.23333,Africa/Addis_Ababa
41670,Boditi,6.96667,37.86667,Africa/Addis_Ababa
41671,Bedesa,8.9,40.78333,Africa/Addis_Ababa
41672,Bedele,8.456,36.35302,Africa/Addis_Ababa
41673,Bati,11.19152,40.01675,Africa/Addis_Ababa
41674,Bako,5.78333,36.56667,Africa/Addis_Ababa
41675,Hawassa,7.06205,38.47635,Africa/Addis_Ababa
41676,Asosa,10.06667,34.53333,Africa/Addis_Ababa
41677,Asbe Teferi,9.08569,40.86708,Africa/Addis_Ababa
41678,Asaita,11.56838,41.43869,Africa/Addis_Ababa
41679,Asasa,7.1,39.2,Africa/Addis_Ababa
41680,Areka,7.06667,37.7,Africa/Addis_Ababa
41681,Arba Minch,6.03333,37.55,Africa/Addis_Ababa
41682,Axum,14.12109,38.72337,Africa/Addis_Ababa
41683,Hagere Maryam,5.63418,38.23603,Africa/Addis_Ababa
41684,Agaro,7.85,36.65,Africa/Addis_Ababa
41685,Adis Zemen,12.11667,37.78333,Africa/Addis_Ababa
41686,Adigrat,14.277,39.462,Africa/Addis_Ababa
41687,Adet,11.26667,37.48333,Africa/Addis_Ababa
41688,Abomsa,9.98333,39.98333,Africa/Addis_Ababa
41689,Yloejaervi,61.55632,23.59606,Europe/Helsinki
41690,Vuosaari,60.20963,25.14195,Europe/Helsinki
41691,Vihti,60.41699,24.31965,Europe/Helsinki
41692,Tuusula,60.40368,25.02638,Europe/Helsinki
41693,Siilinjaervi,63.08333,27.66667,Europe/Helsinki
41694,Sibbo,60.37752,25.26906,Europe/Helsinki
41695,Seinaejoki,62.79446,22.82822,Europe/Helsinki
41696,Riihimaeki,60.73769,24.77726,Europe/Helsinki
41697,Pirkkala,61.46125,23.63228,Europe/Helsinki
41698,Nurmijaervi,60.46407,24.8073,Europe/Helsinki
41699,Munkkiniemi,60.19861,24.87772,Europe/Helsinki
